2,13051,15326,0
3,11754,15500,0
4,10004,15500,0
5,11272,16046,0
6,11480,16250,0
7,9313,14616,0
8,9969,14924,0
9,9211,15656,0
10,11504,16236,0
11,7643,16236,0
12,10324,15950,0
13,11638,16124,0
14,13015,16074,0
15,14399,16200,0
16,12242,15914,0
17,11111,15914,0
18,9632,16074,0
19,11491,16184,0
20,13260,16100,0
21,12029,16124,0
22,6635,14996,0
23,5808,13604,0
24,15674,16236,0
25,12042,16226,0
26,11849,16244,0
27,12911,16254,0
28,12557,15134,0
29,13313,16100,0
30,10080,15606,0
31,7790,12950,0
32,9348,15794,0
33,11380,15914,0
34,14352,15914,0
35,11993,15554,0
36,12420,16250,0
37,12115,16214,0
38,9629,16184,0
39,9529,16184,0
40,13198,16244,0
41,13010,16250,0
42,10927,16250,0
43,11011,16074,0
44,13451,16226,0
45,10481,15984,0
46,7219,15836,0
47,9273,15794,0
48,9975,15876,0
49,9783,13806,0
50,12332,16214,0
51,13948,16074,0
52,8713,13500,0
53,12595,16200,0
54,14154,16226,0
55,14500,16016,0
56,9111,15554,0
57,11589,15794,0
58,12239,16236,0
59,11092,16236,0
60,13790,16184,0
61,8130,14696,0
62,9234,16226,0
63,8699,16124,0
64,9582,15386,0
65,13737,16256,0
66,10325,16100,0
67,9372,16074,0
68,12041,16046,0
69,6423,12224,0
70,8806,12224,0
71,14391,16254,0
72,13342,15704,0
73,12529,16124,0
74,15122,16256,0
75,13843,16250,0
76,12483,16184,0
77,9116,14450,0
78,6853,13604,0
79,9821,16124,0
80,14780,16254,0
81,8066,16256,0
82,9029,15444,0
83,10371,15200,0
84,12281,16184,0
85,8618,11966,0
86,11321,15984,0
87,9140,14616,0
88,8779,16146,0
89,8390,16184,0
90,8173,14094,0
91,10311,16124,0
92,10219,16124,0
93,9247,15606,0
94,9680,16254,0
95,13173,16254,0
96,12731,16184,0
97,11501,16214,0
98,10294,16244,0
99,8351,14616,0
100,11750,16074,0
101,9657,16254,0
102,9957,15876,0
103,11335,15264,0
104,9182,13706,0
105,7669,16226,0
106,10985,15750,0
107,10014,16256,0
108,10246,16016,0
109,12489,16254,0
110,12950,16254,0
111,13827,16254,0
112,13721,16236,0
113,11261,14534,0
114,14344,16074,0
115,11140,16250,0
116,7022,15066,0
