2, 11988, 15134, 0
3, 11754, 15500, 0
4, 10616, 15500, 0
5, 13349, 16046, 0
6, 12853, 16250, 0
7, 9729, 16244, 0
8, 12039, 16244, 0
9, 10768, 15656, 0
10, 13054, 16236, 0
11, 8007, 15386, 0
12, 12554, 15836, 0
13, 12015, 16100, 0
14, 11331, 15500, 0
15, 9247, 15444, 0
16, 14070, 15876, 0
17, 12463, 15750, 0
18, 13875, 16256, 0
19, 12957, 16250, 0
20, 13658, 15500, 0
21, 12337, 15606, 0
22, 12679, 15606, 0
23, 12474, 15606, 0
24, 10973, 16236, 0
25, 9465, 14276, 0
26, 10825, 15444, 0
27, 11164, 16166, 0
28, 12390, 16250, 0
29, 13961, 16250, 0
30, 13500, 16236, 0
31, 12535, 16254, 0
32, 13446, 16250, 0
33, 11906, 16250, 0
34, 12524, 14996, 0
35, 13760, 16226, 0
36, 13984, 16226, 0
37, 15232, 16214, 0
38, 13607, 16184, 0
39, 10416, 16184, 0
40, 14659, 16046, 0
41, 12393, 16244, 0
42, 12822, 16016, 0
43, 10248, 14850, 0
44, 10949, 14450, 0
45, 13663, 16214, 0
46, 10337, 15836, 0
47, 12159, 15264, 0
48, 12241, 16250, 0
49, 8728, 16256, 0
50, 10824, 15984, 0
51, 13034, 15984, 0
52, 14394, 16236, 0
53, 14862, 16074, 0
54, 12347, 14996, 0
55, 13043, 15386, 0
56, 10725, 14996, 0
57, 12561, 16226, 0
58, 12339, 16100, 0
59, 11583, 16100, 0
60, 9324, 16016, 0
61, 11621, 16226, 0
62, 13773, 16236, 0
63, 9014, 16016, 0
64, 8755, 15264, 0
65, 10572, 16074, 0
66, 10464, 16254, 0
67, 12445, 15914, 0
68, 15283, 16256, 0
69, 12600, 16214, 0
70, 15339, 16254, 0
71, 14679, 16074, 0
72, 11562, 16146, 0
73, 11008, 15914, 0
74, 13982, 16226, 0
75, 10944, 15914, 0
76, 10832, 16100, 0
77, 11555, 16166, 0
78, 12171, 15876, 0
79, 9540, 15134, 0
80, 10893, 16256, 0
