2,9802,15134,0
3,12267,15794,0
4,10665,15794,0
5,12454,15794,0
6,10705,15264,0
7,9672,16184,0
8,8531,14850,0
9,10172,16184,0
10,14219,16124,0
11,10737,16016,0
12,14890,16236,0
13,13029,15984,0
14,9056,15750,0
15,9569,15134,0
16,10840,15444,0
17,14338,15836,0
18,10483,16100,0
19,10841,16250,0
20,10728,16226,0
21,13294,16200,0
22,14244,16200,0
23,13084,16184,0
24,12935,14774,0
25,11951,16226,0
26,12501,15914,0
27,11884,15914,0
28,10515,15750,0
29,13377,16214,0
30,10474,15794,0
31,13166,16124,0
32,8344,15914,0
33,14133,16250,0
34,12445,16074,0
35,9785,13706,0
36,14288,16226,0
37,12166,15876,0
38,10951,14276,0
39,13231,16100,0
40,10031,15876,0
41,10121,16184,0
42,12870,16184,0
43,15173,16184,0
44,12435,16184,0
45,11707,16184,0
46,8343,15656,0
47,14331,16254,0
48,13231,16166,0
49,15367,16214,0
50,14333,16046,0
51,12349,16046,0
52,11194,15836,0
53,9963,15444,0
54,11833,14094,0
55,9473,14534,0
56,12224,16214,0
57,10880,14276,0
58,10968,13806,0
59,12672,15134,0
60,13629,16100,0
61,12312,16100,0
62,9051,15950,0
63,11148,16226,0
64,14576,16254,0
65,11259,16254,0
66,12722,16254,0
67,12268,16254,0
68,10259,15750,0
69,7704,15836,0
70,14022,16256,0
71,10605,16046,0
72,12124,15750,0
73,14791,16226,0
74,14860,15704,0
75,10638,14000,0
76,12708,15836,0
77,12625,16184,0
78,9419,14996,0
79,8888,14364,0
80,9496,14924,0
81,13713,16254,0
82,11958,16256,0
83,13306,16236,0
84,7317,13706,0
85,12212,16016,0
86,12704,16184,0
87,14574,16166,0
88,12677,16016,0
89,9180,15134,0
90,8279,15200,0
91,11221,16184,0
92,15636,16256,0
93,11673,16184,0
94,9528,15984,0
95,9218,16250,0
96,11192,16016,0
97,11915,16256,0
98,11622,16256,0
99,9459,15704,0
100,7752,16244,0
101,10979,15794,0
102,10811,16254,0
103,11988,16254,0
104,9976,15794,0
105,15251,16200,0
106,13950,16250,0
