2,13051,15326,0
3,11754,15500,0
4,10004,15500,0
5,11272,16046,0
6,11480,16250,0
7,9313,14616,0
8,9969,14924,0
9,9211,15656,0
10,11504,16236,0
11,7643,16236,0
12,12528,15876,0
13,11065,16100,0
14,11969,16100,0
15,10007,16124,0
16,12817,15876,0
17,10071,15750,0
18,13691,16256,0
19,12958,16256,0
20,14443,16256,0
21,12611,16256,0
22,12466,16256,0
23,11896,16016,0
24,12363,16074,0
25,11939,15984,0
26,10746,16226,0
27,10093,16226,0
28,7860,14534,0
29,10308,14450,0
30,8334,16074,0
31,12201,16184,0
32,10008,16184,0
33,13310,16214,0
34,13189,16214,0
35,11156,16214,0
36,9315,16214,0
37,10189,16046,0
38,12408,16244,0
39,13279,16244,0
40,10693,15444,0
41,10799,16166,0
42,9291,16074,0
43,12296,16074,0
44,13240,16146,0
45,13857,16254,0
46,12924,16074,0
47,13500,16254,0
48,8730,15066,0
49,11920,16184,0
50,10231,16166,0
51,7962,12950,0
52,12555,16214,0
53,9194,16214,0
54,10848,16244,0
55,11687,16250,0
56,13608,16166,0
57,13718,16236,0
58,9376,15656,0
59,11362,16236,0
60,12572,16214,0
61,11227,16074,0
62,8794,14000,0
63,10200,16166,0
64,10596,16184,0
65,9597,16244,0
66,8720,16214,0
67,7150,15750,0
68,8197,15750,0
69,9728,13064,0
70,8910,12596,0
71,10653,14094,0
72,11570,14534,0
73,11284,16256,0
74,10285,15836,0
75,11743,15984,0
76,8731,15984,0
77,8602,16100,0
78,10032,16146,0
79,9388,15876,0
80,8196,15134,0
81,10066,15606,0
82,10001,14534,0
83,11852,15750,0
84,11155,16254,0
85,13899,16214,0
86,13337,16250,0
87,12773,16244,0
88,8318,14094,0
89,8659,15656,0
90,7897,15950,0
91,10776,16250,0
92,5622,14774,0
93,9062,14774,0
94,10096,16254,0
95,13173,16254,0
96,12982,16256,0
97,8373,16200,0
98,8756,16184,0
99,8133,15134,0
100,11111,15836,0
101,8079,16226,0
102,8842,15200,0
103,10702,16244,0
104,8499,15794,0
105,6638,16226,0
106,9564,16256,0
107,4364,10404,0
108,12199,16254,0
109,9215,16254,0
110,9917,16046,0
111,7337,14774,0
112,12447,15794,0
113,13319,16200,0
114,11951,16200,0
115,13778,15914,0
116,13566,15950,0
117,12848,15264,0
118,12911,15386,0
119,12722,15500,0
120,12831,16254,0
121,9409,14094,0
122,11533,15950,0
123,11091,16016,0
124,11713,16016,0
125,11807,16016,0
126,11197,16254,0
127,10836,16256,0
128,6228,12834,0
129,6959,12950,0
130,5289,15794,0
131,8419,14094,0
132,6541,16226,0
133,8978,15500,0
134,12904,16124,0
135,11637,14276,0
136,13358,15554,0
137,12691,16124,0
138,12308,15950,0
139,12381,15386,0
140,14258,15794,0
141,13661,15836,0
142,12299,15836,0
143,10627,15836,0
144,8257,16244,0
145,10329,16016,0
146,11492,16166,0
147,10687,16236,0
148,14484,16226,0
149,11257,16046,0
150,10333,16244,0
151,10388,16124,0
152,12966,16124,0
153,11951,16244,0
154,12178,16244,0
155,13554,16244,0
156,14329,16244,0
157,8758,16200,0
158,13041,16074,0
159,13655,16244,0
160,9413,14996,0
161,12063,15704,0
162,10977,15750,0
163,10793,16250,0
164,9826,16256,0
165,9994,15554,0
166,10246,15876,0
167,12118,13806,0
168,13732,16250,0
169,11951,16250,0
170,13269,16226,0
171,11399,14924,0
172,12294,14696,0
173,11983,14696,0
174,9673,14996,0
175,8473,12596,0
176,9673,14996,0
177,11654,15134,0
178,9326,11564,0
179,13231,16244,0
180,11657,16244,0
181,13603,16166,0
182,9843,16074,0
183,11189,16046,0
184,10565,16074,0
185,12484,16124,0
186,13039,16254,0
187,13933,16254,0
188,11874,16250,0
189,11769,16166,0
190,10048,15134,0
191,11830,16256,0
192,13136,16256,0
193,11718,16254,0
194,12196,16016,0
195,8683,15794,0
