2,11988,9802,13051
3,11754,12267,11754
4,10616,10665,10004
5,13349,12798,11272
6,12853,13324,11480
7,9729,10000,9313
8,12039,11297,9969
9,10768,11283,9211
10,13054,13460,11504
11,8007,8410,7643
12,10351,10806,10324
13,13835,13885,11638
14,13859,13915,13015
15,14868,14874,14399
16,12817,14461,12242
17,11720,12644,11111
18,11907,11186,9632
19,11671,12607,11491
20,14745,11090,13260
21,13675,11722,12029
22,14529,10741,6635
23,13546,10284,5808
24,14928,8593,15674
25,12997,11603,12042
26,12781,13027,11849
27,11402,9781,12911
28,14388,10108,12557
29,14667,8574,13313
30,10359,11872,10080
31,10892,10956,7790
32,12381,9201,9348
33,11954,9793,11380
34,12606,12037,14352
35,13822,11544,11993
36,13984,12948,12420
37,15232,14041,12115
38,12081,11600,9629
39,12186,10448,9529
40,12635,11545,13198
41,13273,13144,13010
42,12087,12748,10927
43,12214,12468,11011
44,11923,13563,13451
45,12566,12928,10481
46,10632,13532,7219
47,11381,10165,9273
48,9666,10587,9975
49,10867,10737,9783
50,11815,10828,12332
51,13208,11369,13948
52,12444,12958,8713
53,14960,11221,12595
54,12284,11540,14154
55,12188,10066,14500
56,8015,13573,9111
57,10282,11684,11589
58,13788,11509,12239
59,10306,12509,11092
60,10217,11800,13790
61,11460,11398,8130
62,12805,14210,9234
63,9642,8488,8699
64,13472,13408,9582
65,9615,13336,13737
66,10147,12179,10325
67,10847,11669,9372
68,9238,12187,12041
69,12895,9483,6423
70,11728,6481,8806
71,12929,13089,14391
72,11250,11255,13342
73,11325,10568,12529
74,10593,10915,15122
75,12330,12220,13843
76,10679,9851,12483
77,10152,9679,9116
78,13044,6851,6853
79,13917,9449,9821
80,12076,11868,14780
81,13523,10124,8066
82,13290,10106,9029
83,10009,12105,10371
84,8782,14165,12281
85,11742,10001,8618
86,11314,11566,11321
87,13903,11681,9140
88,11944,11447,8779
89,15423,12314,8390
90,14033,11651,8173
91,10935,11556,10311
92,13367,13079,10219
93,11772,12223,9247
94,11384,9243,9680
95,14083,10616,13173
96,6516,8474,12731
97,11248,8823,11501
98,10970,12736,10294
99,12396,9364,8351
100,10478,11772,11750
101,13093,10058,9657
102,11497,9309,9957
103,11434,12739,11335
104,9550,12951,9182
105,14220,12235,7669
106,8434,13217,10985
107,9568,13052,10014
108,6409,12874,10246
109,9780,8949,12489
110,10721,7552,12950
111,8112,8685,13827
112,12687,12789,13721
113,13748,11643,11261
114,13690,11989,14344
115,14563,13467,11140
116,11637,12294,7022
117,11503,9639,
118,10603,9296,
119,10545,11205,
120,10592,14002,
121,13367,13703,
122,11023,12097,
123,9960,12326,
124,13036,11337,
125,11249,13340,
126,10615,9810,
127,9928,14554,
128,10892,11475,
129,10562,13507,
130,12424,10968,
131,11279,10962,
132,11213,13647,
133,10820,10610,
134,10913,13769,
135,12619,8493,
136,11747,10685,
137,13223,13223,
138,10953,11806,
139,13402,10204,
140,13135,14986,
141,14144,11567,
142,14514,13653,
143,13612,13406,
144,13627,13357,
145,10735,12025,
146,13638,9623,
147,12076,12506,
148,13876,11858,
149,11147,9428,
150,11929,,
151,14437,,
152,10981,,
153,10299,,
154,13847,,
155,12891,,
156,12217,,
157,14571,,
158,12625,,
159,12546,,
160,9138,,
161,11861,,
162,9894,,
163,11131,,
164,12024,,
165,14591,,
166,14287,,
167,13381,,
168,13675,,
169,11882,,
170,12864,,
171,10177,,
172,11998,,
173,11149,,
174,12468,,
175,8302,,
176,11483,,
177,12670,,
178,9816,,
179,13825,,
180,13344,,
181,14758,,
182,10544,,
183,8928,,
184,6948,,
185,13576,,
186,8369,,
187,10430,,
188,9699,,
189,12962,,
190,8111,,
191,14643,,
192,11788,,
193,13117,,
194,15693,,
195,13467,,
196,15022,,
197,10580,,
198,11201,,
199,10552,,
200,11071,,
201,11357,,
202,13097,,
203,14663,,
204,8464,,
205,12653,,
206,14901,,
207,10369,,
208,14593,,
209,13763,,
210,11810,,
211,10826,,
212,11946,,
213,12686,,
214,11899,,
215,12165,,
216,11860,,
217,10236,,
218,12969,,
219,12171,,
220,15168,,
221,13767,,
222,13042,,
223,10911,,
224,9530,,
225,9151,,
226,11517,,
227,14686,,
228,14753,,
229,12749,,
230,12192,,
231,12264,,
232,12096,,
233,12950,,
234,5683,,
235,11254,,
236,14211,,
237,11287,,
238,8621,,
239,12473,,
240,13587,,
241,14749,,
242,13810,,
243,13313,,
244,9967,,
245,12468,,
246,11541,,
247,12966,,
248,13981,,
249,13159,,
250,12880,,
251,9101,,
252,11494,,
253,11720,,
254,13057,,
255,10921,,
256,14555,,
257,12787,,
258,13605,,
259,12708,,
260,10754,,
261,9216,,
262,8747,,
263,10635,,
264,12335,,
265,10890,,
266,11328,,
267,10808,,
268,11252,,
269,9115,,
270,9788,,
271,12073,,
272,12868,,
273,12099,,
274,13183,,
275,10569,,
276,11159,,
277,9968,,
278,13230,,
279,11455,,
280,14595,,
281,13409,,
282,11756,,
283,13869,,
284,13368,,
285,10722,,
286,12623,,
287,10521,,
288,13215,,
289,14334,,
290,12885,,
291,10697,,
292,14246,,
293,14158,,
294,10296,,
295,13060,,
296,11527,,
297,10689,,
298,12214,,
299,11035,,
300,13418,,
301,14070,,
302,13237,,
303,15120,,
304,10251,,
305,13118,,
306,13005,,
307,12812,,
308,11598,,
309,12339,,
310,13269,,
311,14486,,
312,9986,,
313,10987,,
314,12404,,
315,11698,,
316,12350,,
317,11304,,
318,10171,,
319,11359,,
320,10682,,
321,13524,,
322,14459,,
323,11147,,
324,10363,,
325,14508,,
326,8578,,
327,11290,,
328,7978,,
329,8894,,
330,11144,,
331,10894,,
332,9673,,
333,12419,,
334,10485,,
335,13941,,
336,13485,,
337,12374,,
338,12105,,
339,12607,,
340,13149,,
341,11599,,
342,10885,,
343,11710,,
344,11127,,
345,8692,,
346,9537,,
347,13142,,
348,8742,,
349,10220,,
350,8889,,
351,10326,,
352,10356,,
353,12997,,
354,11095,,
355,11063,,
356,14155,,
357,10322,,
358,8647,,
359,9972,,
360,12176,,
361,11130,,
362,11988,,
363,11456,,
364,14252,,
365,13596,,
366,14976,,
367,12099,,
368,13325,,
369,10011,,
370,10768,,
371,11953,,
372,13030,,
373,13549,,
374,14226,,
375,13737,,
376,12804,,
377,13636,,
378,12645,,
379,13400,,
380,12838,,
381,13979,,
382,15311,,
383,12148,,
384,11109,,
385,8678,,
386,12690,,
387,13015,,
388,9807,,
389,13878,,
390,13390,,
391,11699,,
392,15282,,
393,12866,,
394,9546,,
395,11412,,
396,15406,,
397,12946,,
398,14530,,
399,13348,,
400,10695,,
401,11639,,
402,13305,,
403,15876,,
404,13708,,
405,14291,,
406,10177,,
407,13441,,
408,14540,,
409,11146,,
410,10332,,
411,13717,,
412,11494,,
413,10126,,
414,9510,,
415,8765,,
416,8126,,
417,11075,,
418,12850,,
419,13628,,
420,13682,,
421,8591,,
422,13708,,
423,9085,,
424,15017,,
425,15497,,
426,11923,,
427,9527,,
428,8345,,
429,11062,,
430,12412,,
431,10195,,
432,10597,,
433,11457,,
434,11892,,
435,11213,,
436,8956,,
437,10183,,
438,12168,,
439,14966,,
440,11586,,
441,10268,,
442,13263,,
443,11449,,
444,11486,,
445,14768,,
446,12352,,
447,10011,,
448,9654,,
449,13551,,
450,14546,,
451,11225,,
452,12544,,
453,13806,,
454,11836,,
455,9247,,
456,11772,,
457,13552,,
458,14012,,
459,12511,,
460,12349,,
461,12155,,
462,12053,,
463,11878,,
464,14045,,
465,9718,,
466,12240,,
467,14908,,
468,14335,,
469,13804,,
470,13988,,
471,12290,,
472,11109,,
473,11617,,
474,13194,,
475,13533,,
476,12025,,
477,12836,,
478,12301,,
479,11937,,
480,12927,,
481,13217,,
482,14338,,
483,13892,,
484,12183,,
485,12630,,
486,11435,,
487,12812,,
488,13052,,
489,13557,,
490,10717,,
491,14026,,
492,15040,,
493,13793,,
494,12908,,
495,9644,,
496,11801,,
497,14046,,
498,11256,,
499,11280,,
500,6263,,
501,9289,,
502,9226,,
503,7249,,
504,11514,,
505,11245,,
506,11181,,
507,12025,,
508,13501,,
509,11815,,
510,12375,,
511,15198,,
512,12541,,
513,12974,,
514,12321,,
515,12815,,
516,12589,,
517,14601,,
518,13333,,
519,13038,,
520,13243,,
521,12914,,
522,10671,,
523,13669,,
524,12714,,
525,10917,,
526,9374,,
527,8895,,
528,10983,,
529,11919,,
530,12993,,
531,15137,,
532,11803,,
533,13186,,
534,11956,,
535,8924,,
536,10273,,
537,14155,,
538,12219,,
539,12398,,
540,13764,,
541,10279,,
542,13400,,
543,10543,,
544,9768,,
545,14126,,
546,10409,,
547,9647,,
548,10429,,
549,9825,,
550,11223,,
551,11929,,
552,10908,,
553,13573,,
554,13984,,
555,12545,,
556,9244,,
557,8664,,
558,13575,,
559,11789,,
560,10825,,
561,11588,,
562,12454,,
563,13915,,
564,13107,,
565,15204,,
566,12456,,
567,13451,,
568,14489,,
569,13652,,
570,11729,,
571,12049,,
572,12293,,
573,10906,,
574,10772,,
575,11890,,
576,11792,,
577,12777,,
578,13457,,
579,11804,,
580,11613,,
581,8539,,
582,9667,,
583,10696,,
584,13765,,
585,12883,,
586,13554,,
587,13888,,
588,13764,,
589,11962,,
590,14497,,
591,11400,,
592,9573,,
593,12596,,
594,12543,,
595,12385,,
596,8684,,
597,12038,,
598,12569,,
599,10091,,
600,9999,,
601,13864,,
602,12000,,
603,7466,,
604,6637,,
605,12817,,
606,11935,,
607,14143,,
608,9795,,
609,12976,,
610,9210,,
611,10661,,
612,13833,,
613,10983,,
614,11887,,
615,12160,,
616,12612,,
617,13626,,
618,14991,,
619,11511,,
620,14536,,
621,15802,,
622,15886,,
623,14069,,
624,12022,,
625,11581,,
626,12275,,
627,12656,,
628,11437,,
629,9035,,
630,9128,,
631,9994,,
632,12754,,
633,13376,,
634,13582,,
635,11594,,
636,15109,,
637,11420,,
638,15420,,
639,12704,,
640,9338,,
641,11972,,
642,7776,,
643,10985,,
644,13345,,
645,12512,,
646,12335,,
647,12136,,
648,13457,,
649,13623,,
650,13866,,
651,13976,,
652,11641,,
653,12903,,
654,12588,,
655,12218,,
656,10278,,
657,13366,,
658,13251,,
659,14744,,
660,9847,,
661,10802,,
662,13979,,
663,11927,,
664,11787,,
665,15198,,
666,11752,,
667,14591,,
668,12136,,
669,11635,,
670,14023,,
671,13749,,
672,14729,,
673,11763,,
674,10231,,
675,13040,,
676,13749,,
677,9537,,
678,13539,,
679,12690,,
680,11248,,
681,12103,,
682,12968,,
683,11700,,
684,11988,,
685,13172,,
686,12772,,
687,11031,,
688,12715,,
689,10520,,
690,13011,,
691,11791,,
692,13107,,
693,12493,,
694,8525,,
695,11079,,
696,9656,,
697,12792,,
698,8334,,
699,12008,,
700,8608,,
701,12652,,
702,11990,,
703,13501,,
704,14053,,
705,13878,,
706,9863,,
707,12771,,
708,12636,,
709,11380,,
710,12978,,
711,13467,,
712,11781,,
713,8935,,
714,8854,,
715,11130,,
716,12711,,
717,6734,,
718,9916,,
719,12549,,
720,12611,,
721,11632,,
722,13146,,
723,11746,,
724,13063,,
725,11449,,
726,15244,,
727,14282,,
728,10741,,
729,11253,,
730,11006,,
731,10498,,
732,9411,,
733,14767,,
734,13915,,
735,7793,,
736,8963,,
737,10501,,
738,9808,,
739,9188,,
740,8630,,
741,13013,,
