2, 12315, 25921, 0
3, 22894, 44100, 0
4, 16515, 46656, 0
5, 23232, 51529, 0
6, 6129, 29241, 0
7, 14596, 61504, 0
8, 15175, 33124, 0
9, 23979, 58564, 0
10, 34790, 59049, 0
11, 16425, 37636, 0
12, 16985, 48841, 0
13, 7926, 23409, 0
14, 19693, 38416, 0
15, 31145, 46225, 0
16, 22274, 42025, 0
17, 35326, 52441, 0
18, 24888, 60516, 0
19, 29568, 53361, 0
20, 20190, 40000, 0
21, 15297, 27889, 0
22, 12787, 48400, 0
23, 15994, 61504, 0
24, 13457, 28561, 0
25, 28233, 58564, 0
26, 23667, 50625, 0
27, 15386, 31329, 0
28, 16495, 29929, 0
29, 14620, 28900, 0
30, 30262, 61504, 0
31, 34541, 64516, 0
32, 42301, 64516, 0
33, 22057, 45369, 0
34, 23069, 45369, 0
35, 29350, 64009, 0
36, 29970, 63001, 0
37, 30876, 58081, 0
38, 27066, 61009, 0
39, 20827, 58081, 0
40, 20740, 55696, 0
41, 37149, 56169, 0
42, 27825, 56169, 0
43, 28536, 53361, 0
44, 36795, 59536, 0
45, 30276, 49284, 0
46, 21852, 58564, 0
47, 27845, 59536, 0
48, 34304, 59536, 0
49, 28408, 48841, 0
50, 23827, 48841, 0
51, 30886, 54756, 0
52, 14147, 50176, 0
53, 13675, 51984, 0
54, 32920, 52900, 0
55, 27389, 52900, 0
56, 21166, 33124, 0
57, 8100, 29584, 0
58, 11871, 42849, 0
59, 4832, 13225, 0
60, 5097, 13225, 0
61, 18659, 62001, 0
62, 22664, 62001, 0
63, 13330, 37636, 0
64, 11303, 56644, 0
65, 17424, 51076, 0
66, 25345, 56644, 0
67, 33913, 63504, 0
68, 3818, 15376, 0
69, 17245, 64516, 0
70, 19522, 53824, 0
71, 30510, 58564, 0
72, 25333, 54289, 0
73, 15985, 32761, 0
74, 20912, 41616, 0
75, 21013, 43681, 0
76, 17224, 33124, 0
77, 14515, 63001, 0
78, 24597, 54756, 0
79, 23466, 40804, 0
80, 9190, 29241, 0
81, 14719, 24649, 0
82, 24212, 60025, 0
83, 27762, 60025, 0
84, 32232, 59049, 0
85, 15419, 59049, 0
86, 27312, 59049, 0
87, 26509, 58564, 0
88, 35643, 59049, 0
89, 21175, 62500, 0
90, 23014, 63504, 0
91, 23227, 60025, 0
92, 13414, 54289, 0
93, 14058, 64516, 0
94, 11992, 52441, 0
95, 3316, 8464, 0
96, 18109, 52900, 0
97, 23919, 57121, 0
98, 24325, 50176, 0
99, 17612, 50176, 0
100, 8699, 30276, 0
101, 19141, 52441, 0
102, 10607, 16641, 0
103, 13933, 28900, 0
104, 18423, 62001, 0
105, 18475, 37636, 0
106, 26208, 47089, 0
107, 22321, 44100, 0
108, 25046, 62001, 0
109, 33025, 62001, 0
110, 21514, 62001, 0
111, 36817, 63001, 0
112, 25784, 54289, 0
113, 20283, 55696, 0
114, 33617, 55696, 0
115, 19493, 54289, 0
116, 16405, 44521, 0
117, 15681, 33124, 0
118, 18249, 45796, 0
119, 15360, 35344, 0
120, 30185, 56644, 0
121, 19015, 56644, 0
122, 22593, 59536, 0
123, 21848, 58081, 0
124, 17899, 58081, 0
125, 21792, 58564, 0
126, 25027, 51984, 0
127, 32645, 57600, 0
128, 31937, 57600, 0
129, 14472, 39204, 0
130, 19700, 44100, 0
131, 23989, 64516, 0
132, 16358, 28224, 0
133, 21521, 47089, 0
134, 22467, 47089, 0
135, 22391, 53361, 0
136, 24761, 45796, 0
137, 17481, 28900, 0
138, 17464, 43681, 0
139, 15454, 28561, 0
140, 22924, 59049, 0
141, 31159, 45796, 0
142, 30022, 40804, 0
143, 20514, 39204, 0
144, 15071, 50176, 0
145, 5391, 19321, 0
146, 8276, 25281, 0
147, 19741, 40000, 0
148, 22484, 40000, 0
149, 16009, 60025, 0
150, 30230, 60025, 0
151, 26988, 58081, 0
152, 21699, 60516, 0
153, 8298, 26244, 0
154, 21289, 57121, 0
155, 14215, 58564, 0
156, 29481, 58564, 0
157, 24806, 56169, 0
158, 18899, 51529, 0
159, 25546, 45369, 0
160, 16266, 45369, 0
161, 21223, 59536, 0
162, 17299, 50625, 0
163, 34724, 59536, 0
164, 24457, 59536, 0
165, 16820, 34969, 0
166, 15441, 33856, 0
167, 12731, 33856, 0
168, 18005, 33856, 0
